epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,-16.3402,8.2572,61.8992,-86.4966,0.0000,0.0100,1.0000
0.3431,-50.1390,10.3256,56.5376,-117.0023,0.0000,0.0100,1.0000
0.5155,-56.3351,10.2266,54.8191,-121.3809,0.0000,0.0100,1.0000
0.6879,-59.5923,10.2081,54.1153,-123.9157,0.0000,0.0100,1.0000
0.8603,-61.7493,10.3654,53.3335,-125.4481,0.0000,0.0100,1.0000
1.0310,-13.0612,1.9728,9.7715,-24.8055,0.0000,0.0034,1.0000
1.2034,-67.8607,10.4376,51.5889,-129.8873,0.0000,0.0034,1.0000
1.3759,-68.4674,10.3567,51.6523,-130.4764,0.0000,0.0034,1.0000
1.5483,-69.4788,10.3903,51.2654,-131.1345,0.0000,0.0034,1.0000
1.7207,-69.2515,10.3455,51.4342,-131.0312,0.0000,0.0034,1.0000
1.8931,-69.3294,10.4394,51.3981,-131.1669,0.0000,0.0034,1.0000
2.0638,-26.6925,3.9804,19.2926,-49.9655,0.0000,0.0034,1.0000
2.2362,-69.6688,10.4120,51.2679,-131.3487,0.0000,0.0034,1.0000
2.4086,-69.5722,10.4310,51.1777,-131.1809,0.0000,0.0034,1.0000
2.5810,-70.1068,10.3872,51.2013,-131.6953,0.0000,0.0034,1.0000
2.7534,-69.9694,10.4012,51.0751,-131.4457,0.0000,0.0034,1.0000
2.9259,-70.4159,10.4361,50.9759,-131.8279,0.0000,0.0034,1.0000
3.0966,-40.3413,5.9830,28.8528,-75.1771,0.0000,0.0034,1.0000
3.2690,-70.6931,10.4805,50.8922,-132.0658,0.0000,0.0034,1.0000
3.4414,-70.1875,10.4559,51.0141,-131.6575,0.0000,0.0034,1.0000
3.6138,-71.5833,10.4107,50.5840,-132.5780,0.0000,0.0034,1.0000
3.7862,-70.7211,10.4860,50.8342,-132.0413,0.0000,0.0034,1.0000
3.9586,-71.5829,10.4539,50.5836,-132.6204,0.0000,0.0034,1.0000
4.1293,-53.7464,7.9915,38.4725,-100.2105,0.0000,0.0034,1.0000
4.3017,-71.4582,10.4727,50.5071,-132.4380,0.0000,0.0034,1.0000
4.4741,-71.2784,10.4413,50.7063,-132.4260,0.0000,0.0034,1.0000
4.6466,-71.1033,10.4580,50.7060,-132.2673,0.0000,0.0034,1.0000
4.8190,-71.7047,10.5026,50.4665,-132.6738,0.0000,0.0034,1.0000
4.9914,-71.9965,10.5215,50.4452,-132.9631,0.0000,0.0034,1.0000
5.1621,-67.5277,10.0364,47.9566,-125.5206,0.0000,0.0034,1.0000
5.3345,-72.0532,10.4500,50.3332,-132.8364,0.0000,0.0034,1.0000
5.5069,-72.1346,10.4936,50.3029,-132.9311,0.0000,0.0034,1.0000
5.6793,-71.8111,10.4807,50.4888,-132.7805,0.0000,0.0034,1.0000
5.8517,-72.3450,10.5350,50.2395,-133.1196,0.0000,0.0034,1.0000
6.0224,-10.2095,1.4736,7.0381,-18.7212,0.0000,0.0034,1.0000
6.1948,-71.2894,10.5813,50.4360,-132.3067,0.0000,0.0034,1.0000
6.3672,-72.5325,10.4453,50.1639,-133.1417,0.0000,0.0034,1.0000
6.5397,-72.5510,10.4707,50.1209,-133.1426,0.0000,0.0034,1.0000
6.7121,-71.9110,10.4545,50.4648,-132.8304,0.0000,0.0034,1.0000
6.8845,-73.0860,10.5273,49.9486,-133.5619,0.0000,0.0034,1.0000
7.0552,-24.3925,3.4597,16.3090,-44.1612,0.0000,0.0034,1.0000
7.2276,-72.0539,10.5207,50.2021,-132.7767,0.0000,0.0034,1.0000
7.4000,-72.2055,10.5143,50.3053,-133.0251,0.0000,0.0034,1.0000
7.5724,-72.6466,10.4550,50.0712,-133.1728,0.0000,0.0034,1.0000
7.7448,-73.2765,10.4477,49.9560,-133.6802,0.0000,0.0034,1.0000
7.9172,-72.5087,10.4973,50.1907,-133.1968,0.0000,0.0034,1.0000
8.0879,-38.0991,5.4681,25.8056,-69.3727,0.0000,0.0034,1.0000
8.2603,-73.2655,10.4543,49.9745,-133.6943,0.0000,0.0034,1.0000
8.4328,-72.2074,10.5053,50.1545,-132.8672,0.0000,0.0034,1.0000
8.6052,-73.3210,10.4227,49.8446,-133.5883,0.0000,0.0034,1.0000
8.7776,-73.5489,10.4689,49.8058,-133.8237,0.0000,0.0034,1.0000
8.9500,-72.6813,10.4104,50.1528,-133.2445,0.0000,0.0034,1.0000
9.1207,-51.4941,7.4617,35.4430,-94.3988,0.0000,0.0034,1.0000
9.2931,-73.4617,10.4239,49.7563,-133.6419,0.0000,0.0034,1.0000
