use,car
0.9617833333333332,0.0
0.82625,0.0
0.8167666666666666,0.0
0.7475166666666666,0.0
0.75155,0.0
0.6475333333333332,0.0
0.7217333333333332,0.0
0.65745,0.0
0.7536166666666666,0.0
0.8185333333333331,0.0
1.0979,0.00055
1.0869333333333333,0.004483333333333333
1.1908166666666669,0.0064
1.3117333333333332,0.0071
1.4902833333333332,0.007166666666666666
1.771116666666667,0.006416666666666666
1.7112333333333332,0.0053
1.7886833333333332,0.002183333333333333
1.6517666666666668,0.00065
1.61265,0.0
1.4635333333333331,0.0
1.3733333333333333,0.0
1.267283333333333,0.0
1.1729833333333333,0.0
