use,car
0.2293,0.0
0.22365,0.0
0.22323333333333328,0.0
0.23065,0.0
0.2265333333333333,0.0
0.2314333333333333,0.0
0.3681,0.0
0.3042,0.0
0.5969166666666667,0.0
2.323716666666667,2.0074
0.5536833333333332,0.19768333333333327
0.3237,0.0
0.3456833333333333,0.028416666666666663
4.278883333333333,3.7892666666666663
0.39211666666666656,0.0
4.553616666666667,2.978666666666667
0.9509,0.0
0.56,0.0
0.54845,0.0
0.5406666666666666,0.0
0.7312166666666665,0.0
0.7830833333333331,0.0
1.5074166666666668,0.0
0.3781333333333333,0.0
