epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,63.0167,4.1425,58.8742,0.0000,0.0000,0.0090,3.0000
0.0328,49.6867,7.3001,42.3866,0.0000,0.0000,0.0090,3.0000
0.0500,43.4270,7.8916,35.5353,0.0000,0.0000,0.0090,3.0000
0.0672,41.5822,7.9511,33.6311,0.0000,0.0000,0.0090,3.0000
0.0845,34.6375,6.1963,28.4412,0.0000,0.0000,0.0090,3.0000
0.1017,36.6819,7.0338,29.6480,0.0000,0.0000,0.0090,3.0000
0.1190,35.3408,6.9244,28.4164,0.0000,0.0000,0.0090,3.0000
0.1362,36.2713,6.6510,29.6203,0.0000,0.0000,0.0090,3.0000
0.1534,36.8479,7.5196,29.3283,0.0000,0.0000,0.0090,3.0000
0.1707,34.4012,7.1450,27.2561,0.0000,0.0000,0.0090,3.0000
0.1879,36.6559,8.0507,28.6052,0.0000,0.0000,0.0090,3.0000
0.2052,36.7359,7.7276,29.0083,0.0000,0.0000,0.0090,3.0000
0.2224,32.7303,6.3383,26.3920,0.0000,0.0000,0.0090,3.0000
0.2397,31.8654,6.2592,25.6062,0.0000,0.0000,0.0090,3.0000
0.2569,35.6465,7.5136,28.1329,0.0000,0.0000,0.0090,3.0000
0.2741,32.1758,6.6054,25.5704,0.0000,0.0000,0.0090,3.0000
0.2914,34.1063,6.9872,27.1191,0.0000,0.0000,0.0090,3.0000
0.3086,34.0482,7.7521,26.2961,0.0000,0.0000,0.0090,3.0000
0.3259,31.8043,6.4582,25.3461,0.0000,0.0000,0.0090,3.0000
0.3431,33.5564,7.0497,26.5068,0.0000,0.0000,0.0090,3.0000
0.3603,35.6577,7.0885,28.5691,0.0000,0.0000,0.0090,3.0000
0.3776,40.0260,8.4446,31.5813,0.0000,0.0000,0.0090,3.0000
0.3948,35.9008,7.7376,28.1632,0.0000,0.0000,0.0090,3.0000
0.4121,36.9207,7.0632,29.8575,0.0000,0.0000,0.0090,3.0000
0.4293,34.7380,6.7847,27.9533,0.0000,0.0000,0.0090,3.0000
0.4466,32.3408,6.6091,25.7317,0.0000,0.0000,0.0090,3.0000
0.4638,42.3677,7.5704,34.7973,0.0000,0.0000,0.0090,3.0000
0.4810,34.8599,7.1407,27.7192,0.0000,0.0000,0.0090,3.0000
0.4983,32.6283,6.5880,26.0403,0.0000,0.0000,0.0090,3.0000
0.5155,32.0604,6.3710,25.6894,0.0000,0.0000,0.0090,3.0000
0.5328,34.0205,6.7468,27.2737,0.0000,0.0000,0.0090,3.0000
0.5500,34.2196,6.9335,27.2860,0.0000,0.0000,0.0090,3.0000
0.5672,35.8611,7.0511,28.8100,0.0000,0.0000,0.0090,3.0000
0.5845,33.5643,6.6474,26.9169,0.0000,0.0000,0.0090,3.0000
0.6017,36.2971,7.1430,29.1542,0.0000,0.0000,0.0090,3.0000
0.6190,38.4977,7.9129,30.5848,0.0000,0.0000,0.0090,3.0000
0.6362,33.3403,6.2138,27.1266,0.0000,0.0000,0.0090,3.0000
0.6534,33.7396,6.8045,26.9350,0.0000,0.0000,0.0090,3.0000
0.6707,31.5500,6.2899,25.2601,0.0000,0.0000,0.0090,3.0000
