epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,70.5277,3.2953,67.2324,0.0000,0.0000,0.0090,3.0000
0.0328,54.6537,3.0321,51.6217,0.0000,0.0000,0.0090,3.0000
0.0500,43.1025,4.0929,39.0096,0.0000,0.0000,0.0090,3.0000
0.0672,41.2695,4.3099,36.9596,0.0000,0.0000,0.0090,3.0000
0.0845,49.3109,3.7139,45.5970,0.0000,0.0000,0.0090,3.0000
0.1017,46.3054,4.3095,41.9958,0.0000,0.0000,0.0090,3.0000
0.1190,45.7022,4.4904,41.2118,0.0000,0.0000,0.0090,3.0000
0.1362,38.2985,3.9234,34.3751,0.0000,0.0000,0.0090,3.0000
0.1534,43.4095,4.7657,38.6438,0.0000,0.0000,0.0090,3.0000
0.1707,37.9116,4.4795,33.4321,0.0000,0.0000,0.0090,3.0000
0.1879,38.9553,4.0913,34.8639,0.0000,0.0000,0.0090,3.0000
0.2052,39.3070,4.2301,35.0768,0.0000,0.0000,0.0090,3.0000
0.2224,53.8094,4.3118,49.4976,0.0000,0.0000,0.0090,3.0000
0.2397,44.1474,4.9586,39.1888,0.0000,0.0000,0.0090,3.0000
0.2569,42.4496,4.2767,38.1730,0.0000,0.0000,0.0090,3.0000
0.2741,46.8683,4.4893,42.3790,0.0000,0.0000,0.0090,3.0000
0.2914,44.2247,4.7789,39.4457,0.0000,0.0000,0.0090,3.0000
0.3086,45.7525,5.1345,40.6181,0.0000,0.0000,0.0090,3.0000
0.3259,38.8070,3.9196,34.8874,0.0000,0.0000,0.0090,3.0000
0.3431,36.7608,4.0331,32.7277,0.0000,0.0000,0.0090,3.0000
0.3603,38.7490,3.9380,34.8110,0.0000,0.0000,0.0090,3.0000
0.3776,42.0790,4.1858,37.8932,0.0000,0.0000,0.0090,3.0000
0.3948,35.4315,3.6888,31.7427,0.0000,0.0000,0.0090,3.0000
0.4121,35.3946,3.6365,31.7581,0.0000,0.0000,0.0090,3.0000
0.4293,34.3893,3.8164,30.5729,0.0000,0.0000,0.0090,3.0000
0.4466,37.0697,3.7416,33.3281,0.0000,0.0000,0.0090,3.0000
0.4638,40.0652,4.2459,35.8193,0.0000,0.0000,0.0090,3.0000
0.4810,39.1210,4.2413,34.8796,0.0000,0.0000,0.0090,3.0000
0.4983,43.3801,4.1256,39.2545,0.0000,0.0000,0.0090,3.0000
0.5155,44.9406,4.4786,40.4620,0.0000,0.0000,0.0090,3.0000
0.5328,61.5724,4.3608,57.2116,0.0000,0.0000,0.0090,3.0000
0.5500,46.0554,4.7917,41.2637,0.0000,0.0000,0.0090,3.0000
0.5672,44.7890,3.9753,40.8137,0.0000,0.0000,0.0090,3.0000
0.5845,54.2490,4.9660,49.2831,0.0000,0.0000,0.0090,3.0000
0.6017,49.8733,4.1445,45.7288,0.0000,0.0000,0.0090,3.0000
0.6190,50.8789,4.0459,46.8330,0.0000,0.0000,0.0090,3.0000
0.6362,51.6102,4.5301,47.0801,0.0000,0.0000,0.0090,3.0000
0.6534,50.2908,4.7426,45.5482,0.0000,0.0000,0.0090,3.0000
0.6707,49.5224,3.9707,45.5517,0.0000,0.0000,0.0090,3.0000
0.6879,38.8451,3.2162,35.6289,0.0000,0.0000,0.0090,3.0000
0.7052,41.3106,3.1135,38.1972,0.0000,0.0000,0.0090,3.0000
0.7224,39.3226,3.0092,36.3134,0.0000,0.0000,0.0090,3.0000
0.7397,41.7662,3.1355,38.6307,0.0000,0.0000,0.0090,3.0000
0.7569,39.6314,3.0552,36.5762,0.0000,0.0000,0.0090,3.0000
0.7741,52.2160,3.4531,48.7629,0.0000,0.0000,0.0090,3.0000
0.7914,42.2619,4.2398,38.0221,0.0000,0.0000,0.0090,3.0000
0.8086,41.0331,3.9220,37.1111,0.0000,0.0000,0.0090,3.0000
0.8259,46.9629,4.1662,42.7967,0.0000,0.0000,0.0090,3.0000
0.8431,40.4953,3.7302,36.7651,0.0000,0.0000,0.0090,3.0000
0.8603,43.3112,3.6840,39.6272,0.0000,0.0000,0.0090,3.0000
0.8776,41.1575,3.3096,37.8479,0.0000,0.0000,0.0090,3.0000
0.8948,37.9464,2.9651,34.9813,0.0000,0.0000,0.0090,3.0000
0.9121,39.0149,3.0852,35.9297,0.0000,0.0000,0.0090,3.0000
0.9293,35.3950,3.2155,32.1794,0.0000,0.0000,0.0090,3.0000
0.9466,44.2746,4.2253,40.0494,0.0000,0.0000,0.0090,3.0000
0.9638,42.8067,3.6636,39.1431,0.0000,0.0000,0.0090,3.0000
0.9810,39.3037,3.8742,35.4294,0.0000,0.0000,0.0090,3.0000
0.9983,36.2204,3.8104,32.4100,0.0000,0.0000,0.0090,3.0000
1.0138,-69.4487,3.4208,53.0737,-125.9432,0.0000,0.0030,3.0000
1.0310,-145.3067,6.9096,79.0019,-231.2182,0.0000,0.0030,3.0000
1.0483,-159.2873,6.8191,92.9070,-259.0134,0.0000,0.0030,3.0000
