use,car
1.2039833333333332,0.0
0.8521166666666666,0.0
0.91255,0.0
0.7236666666666665,0.0
0.9649,0.0
0.6185,0.2715666666666666
0.4050333333333333,0.0
0.6549833333333333,0.0
1.1126833333333332,0.0
1.720883333333333,0.0
2.1442666666666668,0.0
0.6042833333333332,0.0
0.43081666666666657,0.0
2.9426,1.85035
5.115116666666666,3.3838833333333334
3.402016666666667,1.1887833333333333
1.5560333333333332,0.2733666666666666
5.847433333333333,3.38515
6.0105,3.3733
4.807733333333333,2.9137
3.9264666666666663,1.6952
2.6054,0.3314833333333333
0.5053166666666666,0.0
0.39665,0.0
