use,car
0.4876166666666666,0.0
0.40221666666666656,0.0
0.3488833333333333,0.0
0.3321833333333333,0.0
0.3506833333333333,0.0
0.3698333333333333,0.0
0.6578,0.0
0.38411666666666655,0.0
0.37411666666666654,0.0
0.38721666666666654,0.0
0.32405,0.0
0.4143333333333333,0.0
0.3136666666666666,0.0
0.4059333333333333,0.0
0.3251666666666666,0.0
0.3965,0.0
0.34955,0.0
0.5609166666666666,0.0
0.56445,0.0
0.6090166666666667,0.0
0.5922166666666666,0.0
0.5967333333333332,0.0004666666666666666
0.5556166666666666,0.0
0.4291,0.0
