use,car
0.2379333333333333,0.003983333333333333
0.42181666666666656,0.0032333333333333333
0.21401666666666666,0.003983333333333333
0.21875,0.003916666666666666
0.2558666666666666,0.003883333333333333
0.42056666666666653,0.003483333333333333
0.9131833333333332,0.00365
0.6099333333333332,0.0031166666666666665
1.03265,0.0012666666666666666
0.30405,0.00345
0.37691666666666657,0.003133333333333333
0.32555,0.0032
0.287,0.0036666666666666666
0.3531333333333333,0.0030833333333333333
0.3722,0.0032166666666666663
1.1858666666666668,0.003
1.10675,0.0034666666666666665
2.569583333333333,0.0017666666666666664
2.4085666666666667,0.0031166666666666665
3.2146166666666667,0.0047666666666666664
1.9457166666666668,0.0035666666666666663
1.53265,0.003883333333333333
0.80045,0.0035333333333333328
0.6152833333333332,0.00355
