epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,87.9871,1.3005,86.6866,0.0000,0.0000,0.0100,1.0000
0.3431,76.5981,3.1735,73.4246,0.0000,0.0000,0.0100,1.0000
0.5155,62.7491,3.9899,58.7592,0.0000,0.0000,0.0100,1.0000
0.6879,57.0637,4.5375,52.5262,0.0000,0.0000,0.0100,1.0000
0.8603,51.0012,4.9171,46.0841,0.0000,0.0000,0.0100,1.0000
1.0310,57.4069,4.9856,44.8101,7.6112,0.0000,0.0034,1.0000
1.2034,61.1337,6.3451,25.5297,29.2589,0.0000,0.0034,1.0000
1.3759,49.5587,6.1146,16.9113,26.5329,0.0000,0.0034,1.0000
1.5483,45.1656,6.0714,14.8672,24.2271,0.0000,0.0034,1.0000
1.7207,43.0895,6.0252,13.9549,23.1094,0.0000,0.0034,1.0000
1.8931,40.7007,6.0167,12.9583,21.7257,0.0000,0.0034,1.0000
2.0638,40.1590,6.0914,12.7429,21.3246,0.0000,0.0034,1.0000
2.2362,39.3803,6.1384,12.2644,20.9775,0.0000,0.0034,1.0000
2.4086,37.7272,6.2496,11.6458,19.8317,0.0000,0.0034,1.0000
2.5810,37.3859,6.1900,11.6248,19.5711,0.0000,0.0034,1.0000
2.7534,36.9895,6.2045,11.6475,19.1375,0.0000,0.0034,1.0000
2.9259,34.8602,6.1935,10.7820,17.8846,0.0000,0.0034,1.0000
3.0966,34.9513,6.2438,10.8857,17.8218,0.0000,0.0034,1.0000
3.2690,34.9363,6.3756,10.7970,17.7638,0.0000,0.0034,1.0000
3.4414,34.0752,6.3213,10.4855,17.2684,0.0000,0.0034,1.0000
3.6138,33.9092,6.3908,10.3157,17.2027,0.0000,0.0034,1.0000
3.7862,32.2991,6.3548,9.8864,16.0580,0.0000,0.0034,1.0000
3.9586,33.1114,6.4967,10.0609,16.5538,0.0000,0.0034,1.0000
4.1293,33.8965,6.4514,10.5265,16.9186,0.0000,0.0034,1.0000
4.3017,32.4095,6.4246,9.8561,16.1289,0.0000,0.0034,1.0000
4.4741,34.4037,6.5844,10.7638,17.0556,0.0000,0.0034,1.0000
4.6466,33.2832,6.5035,9.9783,16.8014,0.0000,0.0034,1.0000
4.8190,31.5190,6.5858,9.3774,15.5558,0.0000,0.0034,1.0000
4.9914,31.0547,6.5866,9.3210,15.1471,0.0000,0.0034,1.0000
