epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,-49.0060,11.6338,51.7620,-112.4018,0.0000,0.0100,1.0000
0.3431,-79.7460,13.1662,40.0659,-132.9781,0.0000,0.0100,1.0000
0.5155,-64.8630,14.8362,42.6190,-122.3183,0.0000,0.0100,1.0000
0.6879,4818984.9968,70757.8091,4748186.0149,41.7673,0.0000,0.0100,1.0000
0.8603,243125.2444,156381.4527,86225.3515,518.4415,0.0000,0.0100,1.0000
1.0310,36035.2708,35368.8193,562.2414,104.2097,0.0000,0.0034,1.0000
1.2034,115635.3982,112592.1021,2506.4519,536.8448,0.0000,0.0034,1.0000
1.3759,75910.2904,69787.4959,5609.6538,513.1402,0.0000,0.0034,1.0000
1.5483,70289.1067,68131.9022,1618.8485,538.3558,0.0000,0.0034,1.0000
1.7207,65133.2022,55244.7038,9355.8338,532.6642,0.0000,0.0034,1.0000
1.8931,45379.8021,42788.3134,2057.1461,534.3427,0.0000,0.0034,1.0000
2.0638,15063.9902,14214.9668,651.0266,197.9967,0.0000,0.0034,1.0000
2.2362,35581.4898,33498.7029,1565.2357,517.5512,0.0000,0.0034,1.0000
2.4086,28401.4534,26593.4258,1302.7325,505.2950,0.0000,0.0034,1.0000
2.5810,23749.2352,22084.3834,1171.7960,493.0556,0.0000,0.0034,1.0000
2.7534,19520.8546,17974.9221,1061.5331,484.3995,0.0000,0.0034,1.0000
2.9259,117574.4702,14667.5088,102428.8469,478.0974,0.0000,0.0034,1.0000
3.0966,11432.5379,10653.0917,499.5676,279.8786,0.0000,0.0034,1.0000
3.2690,18398.5667,17140.3003,780.9989,477.2675,0.0000,0.0034,1.0000
3.4414,14897.1155,13720.2941,712.3434,464.4781,0.0000,0.0034,1.0000
3.6138,13404.9583,12244.0873,704.1697,456.7014,0.0000,0.0034,1.0000
3.7862,11487.3236,10373.9762,663.5003,449.8471,0.0000,0.0034,1.0000
3.9586,8718.6748,7787.0267,489.9476,441.7006,0.0000,0.0034,1.0000
4.1293,68075.2680,5425.6156,62322.1040,327.5535,0.0000,0.0034,1.0000
4.3017,7447.9352,6565.2920,462.3130,420.3302,0.0000,0.0034,1.0000
4.4741,10606.3789,7143.3002,3031.2605,431.8181,0.0000,0.0034,1.0000
4.6466,7184.8996,6376.6129,391.2314,417.0553,0.0000,0.0034,1.0000
4.8190,6338.5841,5566.6752,365.8009,406.1081,0.0000,0.0034,1.0000
4.9914,4806.7649,4086.4758,325.9554,394.3337,0.0000,0.0034,1.0000
5.1621,4568.5600,3881.1969,321.0937,366.2694,0.0000,0.0034,1.0000
5.3345,4546.4657,3836.8327,325.6360,383.9970,0.0000,0.0034,1.0000
5.5069,4035.8438,3365.5211,293.4534,376.8692,0.0000,0.0034,1.0000
5.6793,3646.5565,3008.1840,273.4646,364.9079,0.0000,0.0034,1.0000
5.8517,3764.5532,2491.2235,903.2888,370.0409,0.0000,0.0034,1.0000
6.0224,423.6183,331.5559,41.0143,51.0481,0.0000,0.0034,1.0000
6.1948,2775.4641,2117.0519,301.0767,357.3354,0.0000,0.0034,1.0000
6.3672,2550.4353,1928.3425,270.4426,351.6502,0.0000,0.0034,1.0000
6.5397,2195.0609,1621.3708,236.9117,336.7783,0.0000,0.0034,1.0000
6.7121,3565.8385,2213.1831,1011.8153,340.8402,0.0000,0.0034,1.0000
6.8845,2322.7538,1761.1219,235.5377,326.0942,0.0000,0.0034,1.0000
7.0552,735.0485,555.5483,73.4361,106.0641,0.0000,0.0034,1.0000
7.2276,1980.7014,1451.2129,218.5648,310.9238,0.0000,0.0034,1.0000
7.4000,1858.6930,1342.4972,217.1571,299.0387,0.0000,0.0034,1.0000
7.5724,1668.0067,1167.3511,213.2248,287.4308,0.0000,0.0034,1.0000
7.7448,1628.6319,1133.5325,211.8117,283.2877,0.0000,0.0034,1.0000
7.9172,1443.7220,950.0797,220.3820,273.2603,0.0000,0.0034,1.0000
8.0879,815.0000,547.9458,100.8985,166.1557,0.0000,0.0034,1.0000
8.2603,1370.2372,882.7199,185.0397,302.4775,0.0000,0.0034,1.0000
