use,car
2.1898166666666667,0.0017
2.202916666666667,0.0
1.8197333333333332,0.0
1.1819333333333333,0.0016333333333333332
1.92045,0.0
1.40715,0.0017
3.6103333333333327,1.6471833333333332
4.377916666666667,3.339166666666667
2.0504333333333333,0.4656333333333332
1.6509,0.0
2.167216666666667,0.0
3.314983333333333,0.0
2.6499,0.0
1.7574333333333332,0.0
1.8429,0.0
3.051566666666667,0.0
2.6542,0.0
2.2319666666666667,0.0
1.7194,0.0
1.7324666666666668,0.0
1.64815,0.3051833333333333
1.5155833333333333,0.0
1.4520166666666667,0.0
1.4401,0.0
