use,car
2.3138,0.003916666666666666
2.685416666666667,0.0
1.9301333333333333,0.0
1.22015,0.0019
1.881133333333333,0.0
1.0939666666666668,0.0
1.5989166666666668,0.3306166666666666
3.8466666666666662,2.7497
2.1172666666666666,0.0
1.4563833333333331,0.0
1.3998333333333333,0.0
2.286,0.0
1.463666666666667,0.0
2.003133333333333,0.0
3.3838166666666667,0.3687166666666666
2.988933333333333,0.0
3.6110166666666665,0.0
4.32815,0.0
1.32305,0.0
1.6559166666666667,0.0
2.34105,0.0
3.117233333333333,0.0
2.778566666666667,0.0
2.1436333333333333,0.0
