epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,122.3985,1.3113,98.5241,-32.7858,0.0000,0.0090,1.0000
0.0328,103.0756,3.7463,97.3068,-75.0844,0.0000,0.0090,1.0000
0.0500,100.4150,2.4400,83.5201,-64.0062,0.0000,0.0090,1.0000
0.0672,96.6457,3.6248,96.3321,-86.7265,0.0000,0.0090,1.0000
0.0845,79.5000,3.1967,92.5609,-116.3904,0.0000,0.0090,1.0000
0.1017,69.3515,4.3849,93.7153,-140.2184,0.0000,0.0090,1.0000
0.1190,59.3147,4.5732,91.1736,-158.1270,0.0000,0.0090,1.0000
0.1362,59.6017,3.8804,99.9247,-164.9182,0.0000,0.0090,1.0000
0.1534,65.7582,3.7642,96.9317,-149.3800,0.0000,0.0090,1.0000
0.1707,67.8750,3.2015,93.0221,-140.1112,0.0000,0.0090,1.0000
0.1879,64.4887,3.2256,93.8521,-147.7621,0.0000,0.0090,1.0000
0.2052,60.2484,3.4642,93.3727,-156.2406,0.0000,0.0090,1.0000
0.2224,51.5080,3.4770,97.2635,-177.6378,0.0000,0.0090,1.0000
0.2397,55.0213,3.1163,91.4397,-164.0660,0.0000,0.0090,1.0000
0.2569,51.5229,3.1537,94.4948,-174.1926,0.0000,0.0090,1.0000
0.2741,50.8326,3.2163,98.0570,-179.2607,0.0000,0.0090,1.0000
0.2914,50.0334,3.1204,94.2321,-176.8422,0.0000,0.0090,1.0000
0.3086,45.4488,3.1474,95.7124,-187.5458,0.0000,0.0090,1.0000
0.3259,48.9786,3.3966,95.7292,-181.0016,0.0000,0.0090,1.0000
0.3431,51.3477,3.7052,98.1956,-179.3468,0.0000,0.0090,1.0000
0.3603,48.4177,4.1007,94.6731,-182.4752,0.0000,0.0090,1.0000
0.3776,46.1977,4.1898,95.6063,-188.0266,0.0000,0.0090,1.0000
0.3948,43.8901,4.5841,93.0559,-190.8801,0.0000,0.0090,1.0000
0.4121,40.5670,4.8299,97.2416,-202.2035,0.0000,0.0090,1.0000
0.4293,40.0198,4.8158,96.2509,-202.2793,0.0000,0.0090,1.0000
0.4466,40.0972,5.2725,94.9138,-201.7006,0.0000,0.0090,1.0000
0.4638,38.0935,5.5509,97.2942,-208.6452,0.0000,0.0090,1.0000
0.4810,37.1913,5.7649,94.0394,-207.6227,0.0000,0.0090,1.0000
0.4983,36.9833,6.0265,95.6804,-210.2031,0.0000,0.0090,1.0000
0.5155,34.8943,5.7232,96.4924,-214.5864,0.0000,0.0090,1.0000
0.5328,29.9309,5.9805,94.5691,-223.1045,0.0000,0.0090,1.0000
0.5500,29.1056,6.1400,97.0704,-227.5753,0.0000,0.0090,1.0000
0.5672,29.6097,6.0717,95.5184,-224.8787,0.0000,0.0090,1.0000
0.5845,30.6297,6.3761,95.2792,-223.2083,0.0000,0.0090,1.0000
0.6017,32.3117,6.2606,96.9161,-221.2500,0.0000,0.0090,1.0000
0.6190,30.5125,6.2674,97.7048,-225.6507,0.0000,0.0090,1.0000
0.6362,30.9026,6.1559,91.5729,-218.5155,0.0000,0.0090,1.0000
0.6534,26.5848,6.3698,98.1022,-234.1085,0.0000,0.0090,1.0000
0.6707,28.2359,6.4071,94.5600,-227.3387,0.0000,0.0090,1.0000
0.6879,22.7555,6.3961,99.1708,-242.8882,0.0000,0.0090,1.0000
0.7052,27.2357,6.5502,95.1994,-230.2647,0.0000,0.0090,1.0000
0.7224,26.8287,6.5251,95.3531,-231.1820,0.0000,0.0090,1.0000
0.7397,24.2597,6.4961,96.7207,-237.6297,0.0000,0.0090,1.0000
0.7569,25.7866,6.5644,96.8662,-234.8579,0.0000,0.0090,1.0000
