epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,91.0909,1.0333,90.0576,0.0000,0.0000,0.0030,1.0000
0.3431,83.5672,1.8342,81.7330,0.0000,0.0000,0.0030,1.0000
0.5155,73.8798,2.7615,71.1182,0.0000,0.0000,0.0030,1.0000
0.6879,70.0286,2.9746,67.0540,0.0000,0.0000,0.0030,1.0000
0.8603,67.3656,3.1702,64.1954,0.0000,0.0000,0.0030,1.0000
1.0310,74.4453,3.7249,60.8127,9.9077,0.0000,0.0010,1.0000
1.2034,77.1308,5.3403,34.4323,37.3582,0.0000,0.0010,1.0000
1.3759,61.3621,5.3160,23.0910,32.9551,0.0000,0.0010,1.0000
1.5483,54.0926,5.4830,19.2564,29.3532,0.0000,0.0010,1.0000
1.7207,49.0809,5.6066,17.0664,26.4078,0.0000,0.0010,1.0000
1.8931,45.7081,5.6474,15.4342,24.6265,0.0000,0.0010,1.0000
2.0638,43.7848,5.6784,14.6740,23.4324,0.0000,0.0010,1.0000
2.2362,43.4959,5.7018,14.6289,23.1652,0.0000,0.0010,1.0000
2.4086,41.7765,5.7460,13.6231,22.4074,0.0000,0.0010,1.0000
2.5810,39.8604,5.7796,12.8112,21.2697,0.0000,0.0010,1.0000
2.7534,39.1465,5.7169,12.7421,20.6875,0.0000,0.0010,1.0000
2.9259,37.6826,5.7301,12.1740,19.7785,0.0000,0.0010,1.0000
3.0966,37.0382,5.7843,11.6684,19.5855,0.0000,0.0010,1.0000
3.2690,38.6655,5.8537,12.6379,20.1739,0.0000,0.0010,1.0000
3.4414,36.4689,5.7892,11.3816,19.2980,0.0000,0.0010,1.0000
3.6138,36.9884,5.9272,11.6732,19.3880,0.0000,0.0010,1.0000
3.7862,36.0481,5.9129,11.3019,18.8334,0.0000,0.0010,1.0000
3.9586,34.9709,5.9514,10.8288,18.1907,0.0000,0.0010,1.0000
4.1293,34.3287,5.9599,10.6605,17.7083,0.0000,0.0010,1.0000
4.3017,34.9462,6.0481,10.9177,17.9803,0.0000,0.0010,1.0000
4.4741,34.6750,6.0233,10.9474,17.7043,0.0000,0.0010,1.0000
4.6466,34.0965,6.1275,10.4510,17.5180,0.0000,0.0010,1.0000
4.8190,33.7291,6.1989,10.4238,17.1064,0.0000,0.0010,1.0000
4.9914,32.9191,6.1922,10.0958,16.6311,0.0000,0.0010,1.0000
