use,car
0.4546666666666666,0.0006333333333333333
0.5797666666666667,0.002133333333333333
0.5755666666666666,0.0020666666666666663
0.6071666666666666,0.0024
0.5780166666666666,0.0007333333333333333
0.6179833333333332,0.0022
0.5658333333333332,0.0021
0.9534,0.0018
0.6032,0.001
0.36218333333333325,0.0
0.38946666666666657,0.0
0.3909666666666666,0.0
0.39126666666666654,6.666666666666666e-05
1.1584,0.004
0.55155,0.0006666666666666666
0.6712333333333332,0.03665
0.64775,0.06913333333333332
0.72165,0.05555
1.6308833333333332,0.04983333333333332
1.165,0.0341
0.7649833333333331,0.005133333333333333
0.8784333333333331,0.0038166666666666666
0.69815,0.005633333333333333
0.5078166666666666,0.004266666666666666
