use,car
1.0508166666666667,0.0007666666666666666
0.37446666666666656,0.0
0.3803,0.0
0.98695,0.0007833333333333333
0.3843666666666665,0.0
0.37611666666666654,0.0
0.4297,0.0
0.4019833333333333,0.0
1.1316833333333332,0.0009166666666666666
0.3791333333333333,0.0
1.4525333333333332,0.0006833333333333333
1.7000666666666668,0.0011
2.047016666666667,0.00125
2.341883333333333,0.0013166666666666665
1.77295,0.0007
2.3361666666666667,0.0009
1.2049,0.00045
1.07895,0.00085
0.3964333333333333,0.0
0.9128333333333332,5e-05
0.5058333333333332,0.0002833333333333333
0.321,0.0
0.30375,0.0
0.3178166666666666,0.0
