use,car
3.4299666666666666,2.469933333333333
1.3782166666666669,0.01105
1.3851833333333332,0.01095
1.46455,0.011133333333333332
1.4363666666666668,0.01133333333333333
1.4607166666666669,0.010966666666666666
1.455,0.010833333333333332
1.471833333333333,0.01125
1.7303166666666667,0.012266666666666665
1.3529833333333332,0.009916666666666666
0.68285,0.005016666666666667
2.6778833333333334,0.00445
1.53215,0.005483333333333333
0.6275833333333332,0.003783333333333333
2.23685,0.0002833333333333333
0.8950166666666666,5e-05
0.5393333333333332,0.0
0.6901666666666666,0.0003833333333333333
2.886616666666667,0.00018333333333333334
1.31975,0.0022666666666666664
1.3551833333333332,0.004366666666666666
1.4695333333333331,0.005266666666666666
1.5555,0.0055
1.3762166666666669,0.00485
