epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,80.9212,5.8357,98.4536,-23.3681,0.0000,0.0003,1.0000
0.3431,-4.6500,21.8814,54.3485,-80.8799,0.0000,0.0003,1.0000
0.5155,-57.6175,23.7896,45.8345,-127.2416,0.0000,0.0003,1.0000
0.6879,-77.5483,20.8847,41.1011,-139.5341,0.0000,0.0003,1.0000
0.8603,-88.1669,18.8923,37.9161,-144.9753,0.0000,0.0003,1.0000
1.0310,-18.9410,3.2532,6.4850,-28.6793,0.0000,0.0001,1.0000
1.2034,-98.9974,17.1190,34.6131,-150.7296,0.0000,0.0001,1.0000
1.3759,-100.5612,16.7521,33.9119,-151.2252,0.0000,0.0001,1.0000
1.5483,-103.2687,16.4125,32.9513,-152.6324,0.0000,0.0001,1.0000
1.7207,-104.0412,16.0017,32.7212,-152.7641,0.0000,0.0001,1.0000
1.8931,-106.4253,15.6359,31.7962,-153.8575,0.0000,0.0001,1.0000
2.0638,-40.8038,5.8428,11.8525,-58.4992,0.0000,0.0001,1.0000
2.2362,-107.5399,15.2413,31.6327,-154.4138,0.0000,0.0001,1.0000
2.4086,-108.5318,14.9299,31.0722,-154.5339,0.0000,0.0001,1.0000
2.5810,-110.0384,14.6674,30.4788,-155.1846,0.0000,0.0001,1.0000
2.7534,-111.1742,14.3197,30.2326,-155.7265,0.0000,0.0001,1.0000
2.9259,-113.0540,14.0653,29.4280,-156.5473,0.0000,0.0001,1.0000
3.0966,-64.0099,7.9412,16.8216,-88.7726,0.0000,0.0001,1.0000
3.2690,-113.0755,13.7906,29.7421,-156.6082,0.0000,0.0001,1.0000
3.4414,-114.4448,13.5515,29.0406,-157.0369,0.0000,0.0001,1.0000
3.6138,-115.1132,13.3061,28.7298,-157.1490,0.0000,0.0001,1.0000
3.7862,-116.3350,13.0923,28.5349,-157.9622,0.0000,0.0001,1.0000
3.9586,-116.5826,12.9042,28.2015,-157.6883,0.0000,0.0001,1.0000
4.1293,-88.7375,9.7673,21.4948,-119.9996,0.0000,0.0001,1.0000
4.3017,-117.6478,12.7100,28.2168,-158.5746,0.0000,0.0001,1.0000
4.4741,-118.1985,12.5318,27.8788,-158.6091,0.0000,0.0001,1.0000
4.6466,-118.5129,12.3588,27.8128,-158.6846,0.0000,0.0001,1.0000
4.8190,-119.6458,12.2668,27.5070,-159.4196,0.0000,0.0001,1.0000
4.9914,-121.2469,12.0664,27.0457,-160.3590,0.0000,0.0001,1.0000
5.1621,-114.8889,11.4557,25.8645,-152.2090,0.0000,0.0001,1.0000
5.3345,-120.3556,12.0245,27.3513,-159.7314,0.0000,0.0001,1.0000
5.5069,-121.6099,11.8507,27.0116,-160.4723,0.0000,0.0001,1.0000
5.6793,-121.5733,11.7566,27.0367,-160.3667,0.0000,0.0001,1.0000
5.8517,-122.6301,11.6444,26.6718,-160.9462,0.0000,0.0001,1.0000
6.0224,-17.4267,1.6036,3.5774,-22.6077,0.0000,0.0001,1.0000
6.1948,-123.1710,11.6008,26.7122,-161.4841,0.0000,0.0001,1.0000
6.3672,-123.1057,11.5214,26.4842,-161.1112,0.0000,0.0001,1.0000
6.5397,-124.6137,11.3695,26.0622,-162.0454,0.0000,0.0001,1.0000
6.7121,-124.3217,11.2987,26.2171,-161.8375,0.0000,0.0001,1.0000
6.8845,-125.6604,11.2163,25.7252,-162.6019,0.0000,0.0001,1.0000
7.0552,-41.6821,3.6801,8.3356,-53.6978,0.0000,0.0001,1.0000
7.2276,-125.3444,11.2052,25.9552,-162.5048,0.0000,0.0001,1.0000
7.4000,-125.5855,11.1445,25.6166,-162.3466,0.0000,0.0001,1.0000
7.5724,-126.3973,11.0447,25.3230,-162.7651,0.0000,0.0001,1.0000
7.7448,-126.6480,10.9670,25.4171,-163.0321,0.0000,0.0001,1.0000
7.9172,-128.1228,10.8770,24.8085,-163.8083,0.0000,0.0001,1.0000
8.0879,-65.8738,5.6942,13.0739,-84.6419,0.0000,0.0001,1.0000
8.2603,-127.3525,10.8841,25.1131,-163.3497,0.0000,0.0001,1.0000
8.4328,-127.7524,10.8659,24.8629,-163.4812,0.0000,0.0001,1.0000
8.6052,-128.2599,10.7507,24.5342,-163.5449,0.0000,0.0001,1.0000
8.7776,-128.4665,10.7073,24.8408,-164.0146,0.0000,0.0001,1.0000
8.9500,-129.0113,10.6661,24.2631,-163.9404,0.0000,0.0001,1.0000
9.1207,-91.0715,7.6080,17.4488,-116.1284,0.0000,0.0001,1.0000
9.2931,-128.5624,10.6626,24.5415,-163.7665,0.0000,0.0001,1.0000
9.4655,-129.3909,10.6130,24.2081,-164.2120,0.0000,0.0001,1.0000
9.6379,-129.1781,10.5500,24.1255,-163.8536,0.0000,0.0001,1.0000
9.8103,-129.7380,10.5063,24.1848,-164.4292,0.0000,0.0001,1.0000
9.9828,-130.6291,10.4838,23.8028,-164.9157,0.0000,0.0001,1.0000
10.1534,-116.9182,9.4377,21.5634,-147.9193,0.0000,0.0001,1.0000
10.3259,-129.3572,10.5330,24.1024,-163.9927,0.0000,0.0001,1.0000
10.4983,-130.3253,10.4284,23.8503,-164.6040,0.0000,0.0001,1.0000
10.6707,-130.4136,10.3662,23.7450,-164.5249,0.0000,0.0001,1.0000
10.8431,-130.4715,10.3711,23.8172,-164.6598,0.0000,0.0001,1.0000
11.0138,-12.0213,0.9243,2.0808,-15.0264,0.0000,0.0000,1.0000
11.1862,-131.0503,10.3833,23.4949,-164.9286,0.0000,0.0000,1.0000
11.3586,-130.1399,10.4236,23.7320,-164.2955,0.0000,0.0000,1.0000
11.5310,-131.5429,10.3383,23.3257,-165.2069,0.0000,0.0000,1.0000
11.7034,-130.6373,10.3339,23.6671,-164.6383,0.0000,0.0000,1.0000
11.8759,-131.7935,10.2610,23.3456,-165.4002,0.0000,0.0000,1.0000
12.0466,-37.0723,2.8825,6.5041,-46.4589,0.0000,0.0000,1.0000
12.2190,-131.0909,10.3610,23.5330,-164.9849,0.0000,0.0000,1.0000
12.3914,-130.6689,10.3683,23.5486,-164.5857,0.0000,0.0000,1.0000
12.5638,-131.6342,10.2871,23.2019,-165.1232,0.0000,0.0000,1.0000
12.7362,-131.3481,10.2801,23.4098,-165.0380,0.0000,0.0000,1.0000
12.9086,-132.6693,10.1921,23.0556,-165.9169,0.0000,0.0000,1.0000
13.0793,-61.7500,4.8294,10.9642,-77.5435,0.0000,0.0000,1.0000
13.2517,-131.1260,10.3254,23.4634,-164.9147,0.0000,0.0000,1.0000
13.4241,-131.7084,10.3115,23.2070,-165.2269,0.0000,0.0000,1.0000
13.5966,-131.7180,10.2395,23.2003,-165.1578,0.0000,0.0000,1.0000
13.7690,-131.9937,10.2194,23.2754,-165.4885,0.0000,0.0000,1.0000
13.9414,-132.6623,10.1851,22.9346,-165.7820,0.0000,0.0000,1.0000
14.1121,-86.6104,6.7916,15.4271,-108.8291,0.0000,0.0000,1.0000
14.2845,-131.8462,10.2656,23.2508,-165.3625,0.0000,0.0000,1.0000
14.4569,-131.9569,10.2388,23.1203,-165.3160,0.0000,0.0000,1.0000
14.6293,-131.9372,10.2037,23.1058,-165.2468,0.0000,0.0000,1.0000
14.8017,-132.4986,10.1759,23.1311,-165.8056,0.0000,0.0000,1.0000
