use,car
0.6111333333333332,0.0009
0.4444,0.0006833333333333333
0.41041666666666654,0.00045
0.42856666666666654,0.00045
0.6280833333333332,0.0008333333333333333
0.4941833333333332,0.00115
0.9110333333333333,0.0014166666666666666
1.0321833333333332,0.00195
0.3157,0.0
0.28165,0.0
0.33745,0.0
0.53395,0.0
0.4567,0.0
0.44971666666666654,0.0
0.26065,0.0
2.0416333333333334,0.003033333333333333
1.5683166666666668,0.002333333333333333
2.3994666666666666,0.004316666666666667
2.198666666666667,0.004516666666666666
1.8956833333333332,0.004883333333333332
1.3964333333333332,0.004933333333333333
1.17255,0.36423333333333324
4.330983333333333,3.6484166666666664
0.76365,0.1565833333333333
