use,car
0.6902,0.0012833333333333332
0.6848833333333332,0.0
0.6693,0.0013
0.6686666666666666,0.0
3.7818333333333327,3.138066666666667
1.5307333333333333,0.6958
0.7298333333333332,0.0
1.0538833333333333,0.0
0.83145,0.0
0.7051833333333332,0.0
0.6911166666666666,0.0
0.6818833333333332,0.0
0.6986833333333332,0.0
0.6972833333333333,0.0
0.67035,0.0
0.6796,0.0
0.7059666666666666,0.0
0.7009833333333332,0.0
1.03965,0.003983333333333333
1.31755,0.0024666666666666665
1.5613833333333331,0.0025666666666666663
1.6733333333333331,0.0
0.8871333333333331,0.0
3.1156,0.00125
