use,car
3.92135,0.007983333333333334
2.725633333333333,0.00795
3.0902333333333334,0.00785
2.28865,0.15171666666666664
2.1658166666666667,0.007783333333333333
2.5812166666666667,0.0072166666666666655
1.7750666666666668,0.007
1.2434,0.1413
1.4952666666666667,0.007
3.7625,0.007016666666666667
3.4593333333333334,0.007166666666666666
4.85,0.0069166666666666664
8.06575,1.61655
8.916066666666666,0.5283
11.952683333333331,0.006383333333333333
13.6691,2.0060333333333333
8.047733333333333,0.3396
7.043,0.0069166666666666664
1.1312833333333332,0.007
8.670166666666665,0.31135
10.2843,0.006933333333333333
10.518833333333331,0.008733333333333333
6.877966666666667,0.2337333333333333
5.353666666666666,0.007166666666666666
