use,car
1.3624666666666667,0.010416666666666666
1.3196166666666669,0.1192333333333333
1.1367333333333332,0.0
1.12265,0.0
0.8116,0.028616666666666662
1.0105833333333332,0.06628333333333332
0.69905,0.0
1.0565833333333332,0.04308333333333333
0.5398,0.0
1.0613833333333331,0.0
1.42325,0.0
0.9623166666666664,0.0
4.890516666666667,3.10905
5.335166666666667,3.35705
5.1994333333333325,2.8903833333333333
3.6879166666666663,1.89385
1.72145,0.0
3.9118,1.333616666666667
6.06905,2.0278666666666667
3.9752,0.0
2.27495,0.0
2.133966666666667,0.0
1.8924666666666667,0.0
1.85335,0.16511666666666666
