use,car
1.3237333333333332,0.1317333333333333
1.1382,0.0
0.9602166666666664,0.08261666666666664
0.9704833333333333,0.0341
1.0098333333333331,0.0
0.762683333333333,0.0
0.6597166666666666,0.10956666666666663
1.2394666666666667,0.0
1.0848,0.0
1.0860666666666667,0.0
1.2801166666666668,0.0
1.0378333333333332,0.0
1.699733333333333,0.0
1.7973,0.0
2.2525666666666666,0.0
1.40715,0.0
1.86455,0.0
1.7113,0.0
7.333433333333333,3.2609166666666667
7.600383333333332,3.362016666666667
6.620783333333333,3.345483333333333
5.638333333333333,1.7582666666666669
2.2453166666666666,0.0
2.17325,0.0
