use,car
2.141966666666667,0.0
2.457333333333333,0.0
1.20435,0.08265
1.4633833333333333,0.0
1.2671333333333332,0.0
1.1151333333333333,0.0
1.0481833333333332,0.0
1.15485,0.0003333333333333333
0.7356666666666665,0.0
0.28265,0.0
0.34885,0.0
1.5269666666666668,0.0
1.8404166666666668,0.0
3.093366666666667,0.0
1.5260166666666668,8.333333333333332e-05
3.430083333333333,0.0
3.9188166666666664,0.0
3.793333333333333,0.0
2.1281,0.0
3.1847166666666666,0.0
3.22565,0.0
3.120133333333333,0.0005166666666666666
5.530466666666666,2.8022666666666667
6.1034,3.7670666666666666
