use,car
0.2378,0.0
0.2371,0.0
0.2359333333333333,0.0
0.2278333333333333,0.0
0.2261333333333333,0.0
0.45235,0.0
0.9074166666666666,0.0001333333333333333
0.81235,0.0
0.3160833333333333,0.0
0.2806333333333333,0.0
0.2379333333333333,0.0
0.21045,0.0
0.19386666666666666,0.0
0.19591666666666666,0.0
0.3313666666666666,0.1296
4.289283333333333,3.8365166666666664
1.0637666666666667,0.88295
1.4764666666666668,1.05265
4.6576,3.815616666666666
1.3138833333333333,0.36333333333333323
0.85375,0.0
0.4935166666666666,0.0
0.3500666666666666,0.0
0.3015833333333333,0.0
