epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.1707,82.2105,2.4547,79.7558,0.0000,0.0000,0.0030,1.0000
0.3431,56.8571,4.4306,52.4264,0.0000,0.0000,0.0030,1.0000
0.5155,42.9562,5.3013,37.6549,0.0000,0.0000,0.0030,1.0000
0.6879,37.6536,5.4431,32.2104,0.0000,0.0000,0.0030,1.0000
0.8603,35.4880,5.6750,29.8130,0.0000,0.0000,0.0030,1.0000
