epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,76.6823,4.6392,72.0431,0.0000,0.0000,0.0090,3.0000
0.0328,48.7980,4.9817,43.8164,0.0000,0.0000,0.0090,3.0000
0.0500,46.3601,6.1670,40.1931,0.0000,0.0000,0.0090,3.0000
0.0672,43.1566,5.5154,37.6412,0.0000,0.0000,0.0090,3.0000
0.0845,36.4630,5.5590,30.9040,0.0000,0.0000,0.0090,3.0000
0.1017,39.3469,6.1721,33.1749,0.0000,0.0000,0.0090,3.0000
0.1190,35.2671,5.6342,29.6328,0.0000,0.0000,0.0090,3.0000
0.1362,40.0659,5.7339,34.3320,0.0000,0.0000,0.0090,3.0000
0.1534,39.5143,5.5712,33.9431,0.0000,0.0000,0.0090,3.0000
0.1707,40.6573,6.3430,34.3143,0.0000,0.0000,0.0090,3.0000
0.1879,38.8413,5.8834,32.9579,0.0000,0.0000,0.0090,3.0000
0.2052,40.1038,5.9877,34.1162,0.0000,0.0000,0.0090,3.0000
0.2224,36.0870,5.6628,30.4242,0.0000,0.0000,0.0090,3.0000
0.2397,42.8774,6.0560,36.8213,0.0000,0.0000,0.0090,3.0000
0.2569,35.0416,5.3445,29.6972,0.0000,0.0000,0.0090,3.0000
0.2741,34.0850,5.2997,28.7854,0.0000,0.0000,0.0090,3.0000
0.2914,38.9574,6.5117,32.4456,0.0000,0.0000,0.0090,3.0000
0.3086,36.2083,5.5710,30.6373,0.0000,0.0000,0.0090,3.0000
0.3259,34.9592,5.9187,29.0406,0.0000,0.0000,0.0090,3.0000
0.3431,40.0733,5.9572,34.1161,0.0000,0.0000,0.0090,3.0000
0.3603,34.9527,5.8794,29.0732,0.0000,0.0000,0.0090,3.0000
0.3776,34.4723,5.6055,28.8668,0.0000,0.0000,0.0090,3.0000
0.3948,35.5769,5.5593,30.0176,0.0000,0.0000,0.0090,3.0000
0.4121,40.1820,6.3002,33.8819,0.0000,0.0000,0.0090,3.0000
0.4293,36.6190,5.6199,30.9991,0.0000,0.0000,0.0090,3.0000
0.4466,37.3045,5.7657,31.5388,0.0000,0.0000,0.0090,3.0000
0.4638,36.1493,5.7939,30.3554,0.0000,0.0000,0.0090,3.0000
0.4810,38.1677,5.5922,32.5755,0.0000,0.0000,0.0090,3.0000
0.4983,35.0621,5.8315,29.2306,0.0000,0.0000,0.0090,3.0000
0.5155,33.8135,5.5572,28.2562,0.0000,0.0000,0.0090,3.0000
0.5328,32.6841,5.3283,27.3557,0.0000,0.0000,0.0090,3.0000
0.5500,35.0327,5.9378,29.0950,0.0000,0.0000,0.0090,3.0000
0.5672,32.9460,5.6148,27.3313,0.0000,0.0000,0.0090,3.0000
0.5845,35.7556,5.5072,30.2484,0.0000,0.0000,0.0090,3.0000
0.6017,34.5220,5.5823,28.9397,0.0000,0.0000,0.0090,3.0000
0.6190,38.2398,6.0261,32.2137,0.0000,0.0000,0.0090,3.0000
0.6362,33.8293,5.5367,28.2926,0.0000,0.0000,0.0090,3.0000
0.6534,36.1430,5.6410,30.5020,0.0000,0.0000,0.0090,3.0000
0.6707,36.4290,5.8971,30.5319,0.0000,0.0000,0.0090,3.0000
0.6879,36.3738,5.8654,30.5084,0.0000,0.0000,0.0090,3.0000
