epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,121.4394,1.7098,102.6795,-39.6565,0.0000,0.0100,1.0000
0.0328,97.8275,3.3157,89.8576,-77.2702,0.0000,0.0100,1.0000
0.0500,97.1301,2.3208,92.2112,-79.0288,0.0000,0.0100,1.0000
0.0672,92.8148,3.4487,96.0359,-93.7399,0.0000,0.0100,1.0000
0.0845,84.9126,3.2109,87.1733,-100.2061,0.0000,0.0100,1.0000
0.1017,80.7457,3.2837,95.3018,-116.8140,0.0000,0.0100,1.0000
0.1190,73.7103,3.6703,90.2829,-126.6391,0.0000,0.0100,1.0000
0.1362,70.5481,3.9858,98.5049,-141.8164,0.0000,0.0100,1.0000
0.1534,66.2647,3.9686,96.9220,-148.7660,0.0000,0.0100,1.0000
0.1707,70.2396,3.4125,93.0928,-135.8747,0.0000,0.0100,1.0000
0.1879,61.9073,3.7098,97.8881,-157.9292,0.0000,0.0100,1.0000
0.2052,61.3950,3.7205,95.4215,-156.5087,0.0000,0.0100,1.0000
0.2224,60.9432,4.0108,99.0472,-161.6185,0.0000,0.0100,1.0000
0.2397,58.2633,3.7475,93.6465,-161.0512,0.0000,0.0100,1.0000
0.2569,61.3558,3.6955,93.5576,-154.6732,0.0000,0.0100,1.0000
0.2741,59.0985,3.8243,95.5419,-161.4297,0.0000,0.0100,1.0000
0.2914,52.2955,4.3286,95.4372,-175.9394,0.0000,0.0100,1.0000
0.3086,57.5095,4.5303,97.6302,-168.1080,0.0000,0.0100,1.0000
0.3259,52.7004,4.3670,94.9462,-174.7156,0.0000,0.0100,1.0000
0.3431,54.1990,4.3209,97.3222,-174.0022,0.0000,0.0100,1.0000
0.3603,52.2350,4.6559,92.8285,-174.1064,0.0000,0.0100,1.0000
0.3776,48.7155,4.7359,96.6008,-185.0779,0.0000,0.0100,1.0000
0.3948,48.8007,5.1504,96.7001,-185.8356,0.0000,0.0100,1.0000
0.4121,45.4901,5.2945,98.4550,-194.4999,0.0000,0.0100,1.0000
0.4293,48.1140,5.5976,96.1079,-187.5113,0.0000,0.0100,1.0000
0.4466,49.1135,5.6324,94.6866,-184.1607,0.0000,0.0100,1.0000
0.4638,43.4032,5.6202,97.6994,-198.5697,0.0000,0.0100,1.0000
0.4810,45.3061,5.7774,94.4410,-191.8198,0.0000,0.0100,1.0000
0.4983,43.2443,5.7162,95.8302,-197.2101,0.0000,0.0100,1.0000
0.5155,43.4602,5.6568,95.3340,-196.1633,0.0000,0.0100,1.0000
0.5328,45.8634,6.0183,95.8030,-192.5490,0.0000,0.0100,1.0000
0.5500,44.5895,5.8347,96.4903,-195.4169,0.0000,0.0100,1.0000
0.5672,42.9538,5.6926,97.0659,-198.9797,0.0000,0.0100,1.0000
0.5845,45.4204,5.7647,94.7970,-191.9217,0.0000,0.0100,1.0000
0.6017,41.2234,5.8247,91.7600,-197.3989,0.0000,0.0100,1.0000
0.6190,41.9162,5.7934,101.3555,-205.5460,0.0000,0.0100,1.0000
0.6362,40.3694,5.8160,93.1379,-200.4672,0.0000,0.0100,1.0000
0.6534,39.8815,6.1227,94.6018,-203.5206,0.0000,0.0100,1.0000
0.6707,36.2388,6.0017,97.4000,-213.3619,0.0000,0.0100,1.0000
0.6879,39.2085,6.2453,95.1608,-205.6706,0.0000,0.0100,1.0000
0.7052,38.5869,6.2497,97.3686,-209.1304,0.0000,0.0100,1.0000
0.7224,39.7430,6.3775,96.0786,-205.7837,0.0000,0.0100,1.0000
0.7397,39.3947,6.4603,96.6128,-207.1801,0.0000,0.0100,1.0000
0.7569,33.5748,6.8264,94.9373,-217.8767,0.0000,0.0100,1.0000
0.7741,37.6341,6.7951,97.6736,-212.4317,0.0000,0.0100,1.0000
0.7914,39.4535,7.0761,92.7625,-204.4440,0.0000,0.0100,1.0000
0.8086,34.3340,7.1917,98.2731,-220.4247,0.0000,0.0100,1.0000
0.8259,36.4981,7.6337,94.7999,-213.5074,0.0000,0.0100,1.0000
0.8431,37.0033,7.5240,94.2090,-211.6864,0.0000,0.0100,1.0000
0.8603,30.4220,7.3446,97.6476,-227.9290,0.0000,0.0100,1.0000
0.8776,32.3401,7.7113,94.6842,-221.8628,0.0000,0.0100,1.0000
0.8948,31.4906,7.5909,96.3071,-224.9439,0.0000,0.0100,1.0000
0.9121,34.5253,7.7004,96.7668,-219.5532,0.0000,0.0100,1.0000
0.9293,33.2734,7.5690,95.4953,-220.5227,0.0000,0.0100,1.0000
0.9466,28.0996,7.8812,97.5540,-233.5536,0.0000,0.0100,1.0000
0.9638,28.0018,7.7093,94.5354,-230.3865,0.0000,0.0100,1.0000
0.9810,34.5400,7.9538,97.4218,-220.6855,0.0000,0.0100,1.0000
0.9983,30.9973,7.6440,94.3372,-224.0668,0.0000,0.0100,1.0000
