use,car
1.60455,0.0
1.6502666666666668,0.0
1.3197666666666668,0.0
1.2420666666666669,0.0
1.3542166666666668,0.0
1.505183333333333,0.0
2.2174,0.0007833333333333333
4.938816666666666,0.0
3.981,0.00135
5.2622833333333325,0.0
4.744183333333333,0.0
2.845,0.0002
1.963566666666667,0.0
2.8472833333333334,0.0
2.3343166666666666,0.0009166666666666666
2.8969666666666667,0.0
5.16775,0.0
4.374433333333333,0.0
4.398366666666666,0.0
5.275533333333333,0.0
4.36485,0.00025
2.503833333333333,0.20021666666666665
1.357716666666667,0.07463333333333333
1.1125833333333333,0.0
