use,car
1.6230166666666668,0.0
1.4851833333333333,0.0
1.3088166666666667,0.0
1.7049833333333333,0.0
1.7185,0.0
1.3554166666666667,0.0
3.1517166666666667,0.0
3.129966666666667,0.0
2.92015,0.0
5.502866666666667,0.00185
3.907083333333333,0.0
4.2230333333333325,0.0
5.0175,0.0
5.355716666666666,5e-05
4.288083333333333,0.0
5.28905,0.0
5.082383333333333,0.00015
5.6173,0.0
7.0085,0.0
5.9360833333333325,0.0
6.173283333333333,0.0001
7.821883333333333,3.1254
3.9366666666666665,2.441133333333333
1.4372333333333331,0.10126666666666664
