use,car
7.520033333333333,6.1628
5.81615,4.541416666666667
1.1001833333333333,0.06818333333333333
0.6337833333333333,0.0
0.4682166666666666,0.00065
0.5731333333333332,0.0
0.86985,0.0006166666666666666
0.5481833333333332,0.0
0.5633333333333332,0.0001
0.8425666666666666,0.0
0.8793333333333331,0.0
0.89155,0.0001
1.1983833333333331,0.0
1.5790666666666668,5e-05
1.3571833333333332,0.0
1.738716666666667,0.0
1.6959666666666668,5e-05
1.7741,0.0063
2.843566666666667,0.0006166666666666666
2.0772166666666667,0.0
2.0610166666666667,0.0005833333333333333
1.82,0.0
7.61105,5.940833333333333
7.465516666666666,6.022233333333332
