use,car
0.6469666666666666,0.004
0.61985,0.004
0.6051166666666666,0.004
0.6400166666666666,0.004
0.5831,0.004
0.6265,0.004
0.6398833333333332,0.004
1.1528833333333333,0.004
1.28225,0.004
1.4927666666666668,0.004
1.6900166666666667,0.004
3.3112666666666666,0.004
1.1944333333333332,0.004
1.4421166666666667,0.004
1.2979,0.004
1.3360666666666667,0.004
6.792933333333333,4.8425
6.332466666666666,3.93095
2.477983333333333,0.18041666666666661
4.702883333333332,0.004
2.0102333333333333,0.004
2.335783333333333,0.004
1.7014,0.004
0.9052166666666666,0.004
