0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.0024166666666666664,0.00245,0.0,0.0,0.0012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014,0.0014333333333333331,0.0,0.0014333333333333331,2.4806166666666667,0.8843333333333331,0.0,0.09503333333333333,0.0,0.0,0.08705,0.0,0.0,0.0,0.0,0.0,0.1497333333333333,0.0,0.0015833333333333333,0.0013833333333333332,0.0040666666666666655,0.00265,0.0,0.0013666666666666664
0.0,0.0013666666666666664,0.0,0.0,3.0269666666666666,0.4507333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041666666666666675,0.0026833333333333327,0.0013666666666666664,0.0,0.0
0.0,0.0014,0.0,0.0014166666666666663,1.9145833333333333,0.8913833333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.003083333333333333,0.00305,0.0,0.0,0.0015
0.0,0.13231666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001716666666666667,0.0029666666666666665,0.002933333333333333,0.0,0.0,0.00145
0.0,0.0013666666666666664,0.0,0.001466666666666667,1.9614833333333328,1.0593666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305,0.0028333333333333327,0.0014166666666666663
0.0,0.0015,0.0,0.0015,2.9492166666666666,1.0237666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666663,0.0029833333333333326,0.0029833333333333326,0.0,0.0,0.0014333333333333331
0.001466666666666667,0.0,0.0015166666666666664,0.0,3.27835,1.4887833333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005133333333333333,0.0032166666666666663,0.0016166666666666664,0.0,0.0,0.0015333333333333332
0.0,0.0,0.0014333333333333331,0.0,3.2073666666666667,1.5647666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
