epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,118.1073,3.4791,95.3548,-42.5347,0.0000,0.0030,1.0000
0.0328,86.5387,4.8542,63.8774,-76.9446,0.0000,0.0030,1.0000
0.0500,73.4854,6.5093,87.6672,-130.1511,0.0000,0.0030,1.0000
0.0672,69.4990,6.4862,90.7570,-141.1676,0.0000,0.0030,1.0000
0.0845,62.5729,7.1460,87.5659,-153.1484,0.0000,0.0030,1.0000
0.1017,62.0417,8.3778,92.6414,-161.7499,0.0000,0.0030,1.0000
0.1190,56.6970,8.3171,87.7145,-167.3910,0.0000,0.0030,1.0000
0.1362,55.0427,8.3240,90.8217,-173.8205,0.0000,0.0030,1.0000
0.1534,51.9610,8.5308,91.1087,-180.6845,0.0000,0.0030,1.0000
0.1707,48.2685,9.4630,92.1086,-190.9339,0.0000,0.0030,1.0000
0.1879,49.1010,9.6284,93.4471,-190.9381,0.0000,0.0030,1.0000
0.2052,48.6501,9.5875,89.7560,-188.0668,0.0000,0.0030,1.0000
0.2224,48.1517,9.6788,93.9599,-193.4502,0.0000,0.0030,1.0000
0.2397,46.3357,9.4337,93.2457,-195.8778,0.0000,0.0030,1.0000
0.2569,46.3060,9.7415,87.9980,-191.3052,0.0000,0.0030,1.0000
0.2741,47.7539,9.8538,96.9115,-197.5475,0.0000,0.0030,1.0000
0.2914,42.6339,9.8557,91.0401,-201.9199,0.0000,0.0030,1.0000
0.3086,45.0371,9.8058,94.4952,-200.4689,0.0000,0.0030,1.0000
0.3259,42.1993,9.2134,92.4884,-202.9527,0.0000,0.0030,1.0000
0.3431,39.9350,9.4203,92.0272,-207.4339,0.0000,0.0030,1.0000
0.3603,41.8508,9.6432,94.9452,-206.9662,0.0000,0.0030,1.0000
0.3776,40.0188,9.6062,91.1809,-206.7920,0.0000,0.0030,1.0000
0.3948,43.5568,9.3987,95.1552,-203.2752,0.0000,0.0030,1.0000
0.4121,42.8521,9.4749,94.1339,-203.8157,0.0000,0.0030,1.0000
0.4293,40.5160,9.9141,92.5770,-207.8094,0.0000,0.0030,1.0000
0.4466,41.3103,10.0706,94.6442,-208.6010,0.0000,0.0030,1.0000
0.4638,43.5683,9.2830,96.0268,-203.8924,0.0000,0.0030,1.0000
0.4810,42.0497,9.6274,91.5722,-203.1638,0.0000,0.0030,1.0000
0.4983,41.4212,9.2801,92.3266,-204.4806,0.0000,0.0030,1.0000
0.5155,40.6174,9.6514,96.3920,-210.8963,0.0000,0.0030,1.0000
0.5328,40.2123,9.6358,93.6957,-208.9789,0.0000,0.0030,1.0000
0.5500,42.5767,10.1881,94.0555,-205.7145,0.0000,0.0030,1.0000
