epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,118.5673,48.9054,137.7095,-0.2237,0.0000,0.0300,1.0000
0.0328,189.1631,145.9637,83.9456,0.6154,0.0000,0.0300,1.0000
0.0500,446.8392,120.2751,650.1435,1.1468,0.0000,0.0300,1.0000
0.0672,2290.7396,2003.7440,569.4916,2.6618,0.0000,0.0300,1.0000
0.0845,1480.7770,1473.4874,9.3440,3.3973,0.0000,0.0300,1.0000
0.1017,675.7978,670.8862,5.0432,2.9423,0.0000,0.0300,1.0000
0.1190,239.5128,235.6122,3.5923,2.3710,0.0000,0.0300,1.0000
0.1362,92.1981,89.3500,1.8712,1.9870,0.0000,0.0300,1.0000
0.1534,47.5760,45.2585,1.1260,1.6712,0.0000,0.0300,1.0000
0.1707,32.1788,30.0515,1.0644,1.3524,0.0000,0.0300,1.0000
0.1879,26.8623,24.8995,1.0209,1.0669,0.0000,0.0300,1.0000
0.2052,24.4690,22.5116,0.9950,1.0818,0.0000,0.0300,1.0000
0.2224,22.7620,20.9317,0.9918,0.8309,0.0000,0.0300,1.0000
0.2397,20.2013,18.4158,0.9454,0.7877,0.0000,0.0300,1.0000
0.2569,18.9973,17.2818,0.9826,0.6104,0.0000,0.0300,1.0000
0.2741,17.2935,15.6418,0.8759,0.5898,0.0000,0.0300,1.0000
0.2914,17.2886,15.6907,0.9169,0.4410,0.0000,0.0300,1.0000
0.3086,15.5825,13.9668,0.9312,0.4623,0.0000,0.0300,1.0000
0.3259,15.3505,13.7724,0.8795,0.4386,0.0000,0.0300,1.0000
0.3431,14.4094,12.8169,1.0144,0.3328,0.0000,0.0300,1.0000
0.3603,13.6508,12.0770,0.9477,0.3620,0.0000,0.0300,1.0000
0.3776,12.8477,11.3221,0.9442,0.2692,0.0000,0.0300,1.0000
0.3948,12.7174,11.1847,0.9696,0.2580,0.0000,0.0300,1.0000
0.4121,12.4711,10.9238,0.8970,0.3596,0.0000,0.0300,1.0000
0.4293,11.8105,10.3485,0.8954,0.1907,0.0000,0.0300,1.0000
0.4466,11.1546,9.6974,0.9007,0.1759,0.0000,0.0300,1.0000
0.4638,10.7001,9.2018,1.0357,0.1232,0.0000,0.0300,1.0000
0.4810,10.4153,8.9606,0.8551,0.2165,0.0000,0.0300,1.0000
0.4983,10.3576,8.9122,0.9453,0.1076,0.0000,0.0300,1.0000
0.5155,10.0004,8.5589,0.9313,0.1139,0.0000,0.0300,1.0000
0.5328,10.2349,8.8259,0.8565,0.1236,0.0000,0.0300,1.0000
0.5500,10.2651,8.8074,0.9610,0.1165,0.0000,0.0300,1.0000
0.5672,11.7206,10.3083,0.8196,0.1671,0.0000,0.0300,1.0000
0.5845,11.3103,9.9473,0.8752,0.0130,0.0000,0.0300,1.0000
0.6017,11.5052,10.1387,0.9746,-0.0795,0.0000,0.0300,1.0000
0.6190,9.7138,8.3702,0.9141,-0.0648,0.0000,0.0300,1.0000
0.6362,9.0691,7.6955,0.9902,-0.0808,0.0000,0.0300,1.0000
0.6534,7.8876,6.5420,0.9155,-0.0622,0.0000,0.0300,1.0000
0.6707,7.6164,6.1968,1.0267,-0.0255,0.0000,0.0300,1.0000
