epoch,loss,kl_z,rec_mse,rec_var,loss_type,lr,varpen
0.0155,509.9700,3.0370,107.7010,399.2319,0.0000,0.0090,100.0000
0.0328,499.0524,1.9096,97.1109,400.0319,0.0000,0.0090,100.0000
0.0500,473.2707,2.2620,70.8049,400.2038,0.0000,0.0090,100.0000
0.0672,455.2991,3.7683,92.8461,358.6847,0.0000,0.0090,100.0000
0.0845,439.9971,4.7690,77.2258,358.0023,0.0000,0.0090,100.0000
0.1017,455.8543,4.7027,105.0493,346.1023,0.0000,0.0090,100.0000
0.1190,435.1339,4.7127,76.5728,353.8485,0.0000,0.0090,100.0000
0.1362,418.4405,5.7973,92.7743,319.8688,0.0000,0.0090,100.0000
0.1534,409.9834,4.4422,82.6441,322.8971,0.0000,0.0090,100.0000
0.1707,412.0672,5.4047,93.7522,312.9104,0.0000,0.0090,100.0000
0.1879,406.9315,5.6589,87.2326,314.0400,0.0000,0.0090,100.0000
0.2052,397.4547,6.0462,87.9775,303.4310,0.0000,0.0090,100.0000
0.2224,390.0748,5.9381,85.5962,298.5405,0.0000,0.0090,100.0000
0.2397,391.5577,5.7209,89.1817,296.6552,0.0000,0.0090,100.0000
0.2569,384.5851,5.3795,81.9466,297.2589,0.0000,0.0090,100.0000
0.2741,382.0954,5.7957,91.0480,285.2517,0.0000,0.0090,100.0000
0.2914,385.8833,5.7658,90.7332,289.3844,0.0000,0.0090,100.0000
0.3086,377.0605,5.5199,84.8081,286.7325,0.0000,0.0090,100.0000
0.3259,380.4039,5.4173,85.7181,289.2685,0.0000,0.0090,100.0000
0.3431,375.9295,5.5306,87.3645,283.0344,0.0000,0.0090,100.0000
0.3603,370.6044,5.5318,85.0603,280.0123,0.0000,0.0090,100.0000
0.3776,369.2608,5.6414,85.7462,277.8733,0.0000,0.0090,100.0000
0.3948,372.3409,5.6954,88.3754,278.2701,0.0000,0.0090,100.0000
0.4121,369.0894,5.4585,85.0562,278.5747,0.0000,0.0090,100.0000
0.4293,372.5096,5.3215,88.7693,278.4188,0.0000,0.0090,100.0000
0.4466,371.9632,5.2794,84.3643,282.3195,0.0000,0.0090,100.0000
0.4638,373.2001,5.4000,87.8613,279.9388,0.0000,0.0090,100.0000
0.4810,372.6126,5.3492,85.7282,281.5351,0.0000,0.0090,100.0000
0.4983,368.4262,5.2040,85.7905,277.4317,0.0000,0.0090,100.0000
0.5155,365.5639,5.2505,84.9502,275.3631,0.0000,0.0090,100.0000
0.5328,371.6697,5.6226,85.8637,280.1833,0.0000,0.0090,100.0000
0.5500,376.3143,5.7264,85.6450,284.9429,0.0000,0.0090,100.0000
0.5672,369.0317,5.6065,89.0487,274.3765,0.0000,0.0090,100.0000
0.5845,364.8357,5.7245,84.2728,274.8384,0.0000,0.0090,100.0000
0.6017,365.4403,5.9836,87.4715,271.9853,0.0000,0.0090,100.0000
0.6190,364.8117,6.0943,83.6056,275.1118,0.0000,0.0090,100.0000
0.6362,362.7978,6.3181,87.7700,268.7097,0.0000,0.0090,100.0000
0.6534,358.4820,6.9498,84.5275,267.0048,0.0000,0.0090,100.0000
0.6707,363.2689,7.7480,86.1880,269.3329,0.0000,0.0090,100.0000
0.6879,364.3040,7.6315,86.6227,270.0498,0.0000,0.0090,100.0000
0.7052,352.4670,8.0086,84.2807,260.1777,0.0000,0.0090,100.0000
0.7224,355.9621,8.1159,85.0656,262.7807,0.0000,0.0090,100.0000
0.7397,355.1922,8.5509,85.3072,261.3341,0.0000,0.0090,100.0000
0.7569,345.3507,8.4152,80.5370,256.3985,0.0000,0.0090,100.0000
0.7741,342.5547,8.7165,84.7189,249.1192,0.0000,0.0090,100.0000
0.7914,347.2910,8.7366,83.3089,255.2455,0.0000,0.0090,100.0000
0.8086,338.4569,8.7222,83.6484,246.0864,0.0000,0.0090,100.0000
0.8259,348.3589,8.8274,84.2522,255.2793,0.0000,0.0090,100.0000
0.8431,337.7297,8.8200,80.5222,248.3874,0.0000,0.0090,100.0000
0.8603,328.4674,9.5017,80.4018,238.5639,0.0000,0.0090,100.0000
0.8776,327.8609,9.2146,80.8703,237.7761,0.0000,0.0090,100.0000
0.8948,333.0222,9.3524,82.7031,240.9667,0.0000,0.0090,100.0000
0.9121,323.2294,9.1667,79.2137,234.8491,0.0000,0.0090,100.0000
0.9293,325.4288,9.2696,79.9671,236.1921,0.0000,0.0090,100.0000
0.9466,323.9745,9.4044,79.8247,234.7453,0.0000,0.0090,100.0000
0.9638,318.0300,9.1531,79.8005,229.0764,0.0000,0.0090,100.0000
0.9810,321.9119,9.4767,79.9854,232.4497,0.0000,0.0090,100.0000
0.9983,325.1864,9.5033,83.8595,231.8236,0.0000,0.0090,100.0000
1.0138,291.2417,8.9971,71.9313,210.3133,0.0000,0.0030,100.0000
1.0310,310.2573,9.8294,76.0672,224.3607,0.0000,0.0030,100.0000
1.0483,314.4251,9.5386,77.6099,227.2766,0.0000,0.0030,100.0000
1.0655,317.2511,9.6335,77.8420,229.7757,0.0000,0.0030,100.0000
1.0828,313.6940,9.6537,77.3170,226.7233,0.0000,0.0030,100.0000
1.1000,316.7326,9.8464,79.2986,227.5875,0.0000,0.0030,100.0000
1.1172,313.6166,9.7858,76.8184,227.0124,0.0000,0.0030,100.0000
1.1345,313.2440,9.7842,77.7416,225.7182,0.0000,0.0030,100.0000
1.1517,309.1693,9.8839,77.8895,221.3959,0.0000,0.0030,100.0000
1.1690,313.0853,9.8684,77.1301,226.0869,0.0000,0.0030,100.0000
1.1862,310.9961,9.8797,76.9047,224.2116,0.0000,0.0030,100.0000
1.2034,307.4637,9.7028,77.5980,220.1629,0.0000,0.0030,100.0000
1.2207,306.4883,9.8090,76.8992,219.7802,0.0000,0.0030,100.0000
1.2379,306.4101,9.8950,77.8948,218.6204,0.0000,0.0030,100.0000
1.2552,307.9628,9.9494,77.3473,220.6661,0.0000,0.0030,100.0000
1.2724,311.0482,10.0120,77.6522,223.3840,0.0000,0.0030,100.0000
1.2897,310.0704,9.8099,76.3432,223.9174,0.0000,0.0030,100.0000
1.3069,306.6334,9.8453,77.1012,219.6869,0.0000,0.0030,100.0000
1.3241,314.8939,9.8901,78.5560,226.4479,0.0000,0.0030,100.0000
1.3414,309.1357,9.9936,76.4534,222.6888,0.0000,0.0030,100.0000
1.3586,307.1871,9.9411,77.3974,219.8487,0.0000,0.0030,100.0000
1.3759,314.9698,9.9666,78.5618,226.4413,0.0000,0.0030,100.0000
1.3931,311.2716,10.1375,76.2168,224.9173,0.0000,0.0030,100.0000
1.4103,303.0615,10.0572,77.5203,215.4839,0.0000,0.0030,100.0000
1.4276,309.9963,9.9257,77.3368,222.7338,0.0000,0.0030,100.0000
1.4448,306.1820,9.8978,76.4458,219.8383,0.0000,0.0030,100.0000
1.4621,304.8051,9.9233,76.9613,217.9204,0.0000,0.0030,100.0000
1.4793,305.8109,9.8789,76.1886,219.7434,0.0000,0.0030,100.0000
1.4966,311.1879,9.8611,78.4642,222.8625,0.0000,0.0030,100.0000
1.5138,304.9766,9.9468,76.6775,218.3522,0.0000,0.0030,100.0000
1.5310,308.0819,9.9933,76.9626,221.1260,0.0000,0.0030,100.0000
1.5483,308.1345,9.8065,78.2783,220.0497,0.0000,0.0030,100.0000
1.5655,305.1917,9.9183,75.6658,219.6076,0.0000,0.0030,100.0000
1.5828,309.1549,9.9815,78.3592,220.8142,0.0000,0.0030,100.0000
1.6000,307.9656,9.8657,77.8108,220.2891,0.0000,0.0030,100.0000
1.6172,302.9649,9.9031,76.2533,216.8085,0.0000,0.0030,100.0000
1.6345,311.6149,9.9582,76.8988,224.7579,0.0000,0.0030,100.0000
1.6517,308.4485,9.9230,76.9770,221.5486,0.0000,0.0030,100.0000
1.6690,306.8320,9.9430,78.6156,218.2735,0.0000,0.0030,100.0000
1.6862,305.4102,9.8994,75.4666,220.0441,0.0000,0.0030,100.0000
1.7034,307.5242,9.8681,76.9383,220.7179,0.0000,0.0030,100.0000
1.7207,305.1919,9.9483,77.0510,218.1926,0.0000,0.0030,100.0000
1.7379,302.3119,10.1397,76.7477,215.4245,0.0000,0.0030,100.0000
1.7552,305.8386,9.9786,77.5654,218.2946,0.0000,0.0030,100.0000
1.7724,303.5842,9.8413,75.6890,218.0539,0.0000,0.0030,100.0000
1.7897,305.3485,9.9723,76.8384,218.5379,0.0000,0.0030,100.0000
1.8069,303.6844,10.0494,76.2233,217.4116,0.0000,0.0030,100.0000
1.8241,308.9847,9.9059,78.1425,220.9363,0.0000,0.0030,100.0000
1.8414,306.1942,10.0305,76.1685,219.9952,0.0000,0.0030,100.0000
1.8586,305.6358,9.9882,76.1813,219.4662,0.0000,0.0030,100.0000
1.8759,305.8867,9.9499,77.1459,218.7909,0.0000,0.0030,100.0000
1.8931,305.4288,10.0127,76.2100,219.2061,0.0000,0.0030,100.0000
1.9103,307.0242,10.0007,77.4581,219.5654,0.0000,0.0030,100.0000
1.9276,305.0010,9.9915,76.6695,218.3400,0.0000,0.0030,100.0000
1.9448,300.1954,9.9317,76.6640,213.5997,0.0000,0.0030,100.0000
1.9621,298.6160,9.9862,74.0559,214.5740,0.0000,0.0030,100.0000
1.9793,305.0224,9.8236,76.8877,218.3110,0.0000,0.0030,100.0000
1.9966,303.9312,9.9074,76.3338,217.6900,0.0000,0.0030,100.0000
2.0121,243.2028,8.1608,60.2218,174.8202,0.0000,0.0030,100.0000
2.0293,301.3308,9.9991,76.0687,215.2629,0.0000,0.0030,100.0000
2.0466,303.2383,9.9710,77.2563,216.0110,0.0000,0.0030,100.0000
2.0638,305.3622,10.0318,75.1810,220.1495,0.0000,0.0030,100.0000
2.0810,304.8201,9.9732,77.0108,217.8361,0.0000,0.0030,100.0000
2.0983,308.7389,9.9925,78.0378,220.7086,0.0000,0.0030,100.0000
2.1155,307.7137,10.0340,75.5173,222.1623,0.0000,0.0030,100.0000
2.1328,304.9360,10.0463,76.5404,218.3493,0.0000,0.0030,100.0000
2.1500,302.6686,10.0457,76.3359,216.2870,0.0000,0.0030,100.0000
2.1672,307.2207,10.0531,76.9246,220.2429,0.0000,0.0030,100.0000
2.1845,303.4424,10.0385,75.8097,217.5942,0.0000,0.0030,100.0000
2.2017,304.6181,9.9984,77.7196,216.9001,0.0000,0.0030,100.0000
2.2190,300.2060,10.0356,76.3825,213.7879,0.0000,0.0030,100.0000
2.2362,299.8920,10.0460,76.8167,213.0293,0.0000,0.0030,100.0000
2.2534,303.5253,10.0506,75.7773,217.6975,0.0000,0.0030,100.0000
2.2707,307.0235,10.0745,75.1808,221.7682,0.0000,0.0030,100.0000
2.2879,305.0983,9.9262,77.6276,217.5445,0.0000,0.0030,100.0000
2.3052,300.2892,10.0082,75.6910,214.5901,0.0000,0.0030,100.0000
2.3224,310.3799,9.9446,77.0994,223.3359,0.0000,0.0030,100.0000
2.3397,305.9771,10.1045,76.3527,219.5199,0.0000,0.0030,100.0000
2.3569,302.6738,10.0230,76.2825,216.3683,0.0000,0.0030,100.0000
2.3741,307.7381,10.0186,77.7908,219.9288,0.0000,0.0030,100.0000
2.3914,306.2753,10.2371,75.9561,220.0821,0.0000,0.0030,100.0000
2.4086,299.9326,10.1312,76.2979,213.5034,0.0000,0.0030,100.0000
2.4259,307.1159,9.9192,76.7561,220.4406,0.0000,0.0030,100.0000
2.4431,302.3578,9.9791,76.0666,216.3121,0.0000,0.0030,100.0000
2.4603,300.1156,9.9339,75.0355,215.1462,0.0000,0.0030,100.0000
2.4776,302.7215,9.8954,76.2166,216.6096,0.0000,0.0030,100.0000
2.4948,306.3460,10.0350,77.2564,219.0546,0.0000,0.0030,100.0000
2.5121,301.1883,10.1103,76.7373,214.3407,0.0000,0.0030,100.0000
2.5293,304.4095,10.0331,75.0522,219.3241,0.0000,0.0030,100.0000
2.5466,303.7355,9.8863,76.8246,217.0246,0.0000,0.0030,100.0000
2.5638,301.1673,10.0032,75.3651,215.7990,0.0000,0.0030,100.0000
