use,car
0.42396666666666655,0.0
0.2965333333333333,0.0
0.2927166666666666,0.0
0.2976833333333333,5e-05
0.3248666666666666,0.0
0.2664833333333333,0.0
0.3789,5e-05
0.3241666666666666,0.0
0.5137833333333331,0.0
0.4799333333333332,0.0008
0.5188,0.0001666666666666667
0.41035,0.0
0.46375,0.0
0.6348,0.0004
1.43075,0.0003
1.2922333333333331,0.0
2.127266666666667,0.0
0.864483333333333,0.0015666666666666665
0.85875,0.0010333333333333332
0.9722833333333332,0.00025
0.8710833333333331,0.0
0.8025166666666665,0.0
0.82845,0.0
1.0938666666666668,0.0001
